"""Longitude (x)","""""Latitude (y)""""","""""Station Name""""","""""Climate ID""""","""""Date/Time""""","""""Year""""","""""Month""""","""""Day""""","""""Time""""","""""Temp (°C)""""","""""Temp Flag""""","""""Dew Point Temp (°C)""""","""""Dew Point Temp Flag""""","""""Rel Hum (%)""""","""""Rel Hum Flag""""","""""Wind Dir (10s deg)""""","""""Wind Dir Flag""""","""""Wind Spd (km/h)""""","""""Wind Spd Flag""""","""""Visibility (km)""""","""""Visibility Flag""""","""""Stn Press (kPa)""""","""""Stn Press Flag""""","""""Hmdx""""","""""Hmdx Flag""""","""""Wind Chill""""","""""Wind Chill Flag""""","""""Weather"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-14 13:00""""","""""2019""""","""""02""""","""""14""""","""""13:00""""","""""-1.0""""","""""""""","""""-5.6""""","""""""""","""""71""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.83""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-14 14:00""""","""""2019""""","""""02""""","""""14""""","""""14:00""""","""""-0.6""""","""""""""","""""-4.9""""","""""""""","""""73""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.74""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-14 15:00""""","""""2019""""","""""02""""","""""14""""","""""15:00""""","""""0.1""""","""""""""","""""-4.2""""","""""""""","""""73""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.71""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-14 16:00""""","""""2019""""","""""02""""","""""14""""","""""16:00""""","""""0.5""""","""""""""","""""-3.9""""","""""""""","""""72""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.59""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-14 17:00""""","""""2019""""","""""02""""","""""14""""","""""17:00""""","""""0.5""""","""""""""","""""-3.7""""","""""""""","""""73""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.50""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-14 18:00""""","""""2019""""","""""02""""","""""14""""","""""18:00""""","""""0.7""""","""""""""","""""-2.9""""","""""""""","""""77""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.45""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-14 19:00""""","""""2019""""","""""02""""","""""14""""","""""19:00""""","""""0.9""""","""""""""","""""-2.2""""","""""""""","""""80""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.38""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-14 20:00""""","""""2019""""","""""02""""","""""14""""","""""20:00""""","""""1.2""""","""""""""","""""-1.5""""","""""""""","""""82""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.29""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-14 21:00""""","""""2019""""","""""02""""","""""14""""","""""21:00""""","""""1.8""""","""""""""","""""-0.8""""","""""""""","""""83""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.16""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-14 22:00""""","""""2019""""","""""02""""","""""14""""","""""22:00""""","""""2.1""""","""""""""","""""-0.7""""","""""""""","""""82""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.05""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-14 23:00""""","""""2019""""","""""02""""","""""14""""","""""23:00""""","""""1.8""""","""""""""","""""-0.6""""","""""""""","""""84""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.95""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 00:00""""","""""2019""""","""""02""""","""""15""""","""""00:00""""","""""2.0""""","""""""""","""""-0.5""""","""""""""","""""83""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.79""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 01:00""""","""""2019""""","""""02""""","""""15""""","""""01:00""""","""""2.1""""","""""""""","""""-0.3""""","""""""""","""""84""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.65""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 02:00""""","""""2019""""","""""02""""","""""15""""","""""02:00""""","""""2.7""""","""""""""","""""-0.6""""","""""""""","""""79""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.57""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 03:00""""","""""2019""""","""""02""""","""""15""""","""""03:00""""","""""3.0""""","""""""""","""""-0.6""""","""""""""","""""78""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.46""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 04:00""""","""""2019""""","""""02""""","""""15""""","""""04:00""""","""""2.7""""","""""""""","""""0.6""""","""""""""","""""86""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.31""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 05:00""""","""""2019""""","""""02""""","""""15""""","""""05:00""""","""""3.6""""","""""""""","""""1.1""""","""""""""","""""84""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.25""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 06:00""""","""""2019""""","""""02""""","""""15""""","""""06:00""""","""""3.3""""","""""""""","""""1.2""""","""""""""","""""86""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.21""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 07:00""""","""""2019""""","""""02""""","""""15""""","""""07:00""""","""""3.5""""","""""""""","""""1.7""""","""""""""","""""88""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.17""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 08:00""""","""""2019""""","""""02""""","""""15""""","""""08:00""""","""""3.4""""","""""""""","""""1.8""""","""""""""","""""89""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.22""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 09:00""""","""""2019""""","""""02""""","""""15""""","""""09:00""""","""""4.0""""","""""""""","""""0.9""""","""""""""","""""80""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.32""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 10:00""""","""""2019""""","""""02""""","""""15""""","""""10:00""""","""""3.4""""","""""""""","""""-2.9""""","""""""""","""""63""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.39""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 11:00""""","""""2019""""","""""02""""","""""15""""","""""11:00""""","""""2.7""""","""""""""","""""-3.7""""","""""""""","""""63""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.47""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 12:00""""","""""2019""""","""""02""""","""""15""""","""""12:00""""","""""2.5""""","""""""""","""""-4.3""""","""""""""","""""61""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.53""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 13:00""""","""""2019""""","""""02""""","""""15""""","""""13:00""""","""""1.3""""","""""""""","""""-4.6""""","""""""""","""""65""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.61""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 14:00""""","""""2019""""","""""02""""","""""15""""","""""14:00""""","""""0.4""""","""""""""","""""-7.2""""","""""""""","""""57""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.68""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 15:00""""","""""2019""""","""""02""""","""""15""""","""""15:00""""","""""-0.1""""","""""""""","""""-6.7""""","""""""""","""""61""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""98.80""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 16:00""""","""""2019""""","""""02""""","""""15""""","""""16:00""""","""""-1.2""""","""""""""","""""-8.4""""","""""""""","""""58""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.00""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 17:00""""","""""2019""""","""""02""""","""""15""""","""""17:00""""","""""-1.7""""","""""""""","""""-8.4""""","""""""""","""""60""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.13""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 18:00""""","""""2019""""","""""02""""","""""15""""","""""18:00""""","""""-2.2""""","""""""""","""""-8.5""""","""""""""","""""62""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.29""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 19:00""""","""""2019""""","""""02""""","""""15""""","""""19:00""""","""""-2.6""""","""""""""","""""-9.0""""","""""""""","""""61""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.35""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 20:00""""","""""2019""""","""""02""""","""""15""""","""""20:00""""","""""-2.9""""","""""""""","""""-9.3""""","""""""""","""""62""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.40""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 21:00""""","""""2019""""","""""02""""","""""15""""","""""21:00""""","""""-3.1""""","""""""""","""""-9.0""""","""""""""","""""64""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.45""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 22:00""""","""""2019""""","""""02""""","""""15""""","""""22:00""""","""""-3.1""""","""""""""","""""-8.6""""","""""""""","""""66""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.47""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-15 23:00""""","""""2019""""","""""02""""","""""15""""","""""23:00""""","""""-2.9""""","""""""""","""""-8.1""""","""""""""","""""67""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.49""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 00:00""""","""""2019""""","""""02""""","""""16""""","""""00:00""""","""""-2.7""""","""""""""","""""-7.4""""","""""""""","""""70""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.50""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 01:00""""","""""2019""""","""""02""""","""""16""""","""""01:00""""","""""-2.6""""","""""""""","""""-6.4""""","""""""""","""""75""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.57""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 02:00""""","""""2019""""","""""02""""","""""16""""","""""02:00""""","""""-2.3""""","""""""""","""""-5.6""""","""""""""","""""78""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.66""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 03:00""""","""""2019""""","""""02""""","""""16""""","""""03:00""""","""""-2.5""""","""""""""","""""-7.2""""","""""""""","""""70""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.75""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 04:00""""","""""2019""""","""""02""""","""""16""""","""""04:00""""","""""-3.3""""","""""""""","""""-10.4""""","""""""""","""""58""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.83""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 05:00""""","""""2019""""","""""02""""","""""16""""","""""05:00""""","""""-4.3""""","""""""""","""""-10.5""""","""""""""","""""62""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""99.92""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 06:00""""","""""2019""""","""""02""""","""""16""""","""""06:00""""","""""-5.0""""","""""""""","""""-10.4""""","""""""""","""""66""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.01""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 07:00""""","""""2019""""","""""02""""","""""16""""","""""07:00""""","""""-5.3""""","""""""""","""""-9.7""""","""""""""","""""71""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.11""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 08:00""""","""""2019""""","""""02""""","""""16""""","""""08:00""""","""""-5.9""""","""""""""","""""-10.3""""","""""""""","""""71""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.21""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 09:00""""","""""2019""""","""""02""""","""""16""""","""""09:00""""","""""-5.6""""","""""""""","""""-10.1""""","""""""""","""""71""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.29""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 10:00""""","""""2019""""","""""02""""","""""16""""","""""10:00""""","""""-5.2""""","""""""""","""""-10.0""""","""""""""","""""69""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.29""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 11:00""""","""""2019""""","""""02""""","""""16""""","""""11:00""""","""""-4.5""""","""""""""","""""-9.7""""","""""""""","""""67""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.36""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 12:00""""","""""2019""""","""""02""""","""""16""""","""""12:00""""","""""-3.8""""","""""""""","""""-11.1""""","""""""""","""""57""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.39""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 13:00""""","""""2019""""","""""02""""","""""16""""","""""13:00""""","""""-3.9""""","""""""""","""""-12.3""""","""""""""","""""52""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.35""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 14:00""""","""""2019""""","""""02""""","""""16""""","""""14:00""""","""""-3.1""""","""""""""","""""-12.0""""","""""""""","""""50""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.33""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 15:00""""","""""2019""""","""""02""""","""""16""""","""""15:00""""","""""-2.9""""","""""""""","""""-11.5""""","""""""""","""""52""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.36""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 16:00""""","""""2019""""","""""02""""","""""16""""","""""16:00""""","""""-2.8""""","""""""""","""""-11.4""""","""""""""","""""52""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.45""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 17:00""""","""""2019""""","""""02""""","""""16""""","""""17:00""""","""""-3.1""""","""""""""","""""-11.7""""","""""""""","""""51""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.48""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 18:00""""","""""2019""""","""""02""""","""""16""""","""""18:00""""","""""-3.5""""","""""""""","""""-11.1""""","""""""""","""""55""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.53""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 19:00""""","""""2019""""","""""02""""","""""16""""","""""19:00""""","""""-5.0""""","""""""""","""""-10.9""""","""""""""","""""63""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.60""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 20:00""""","""""2019""""","""""02""""","""""16""""","""""20:00""""","""""-5.1""""","""""""""","""""-10.5""""","""""""""","""""66""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.61""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 21:00""""","""""2019""""","""""02""""","""""16""""","""""21:00""""","""""-5.4""""","""""""""","""""-10.6""""","""""""""","""""67""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.61""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 22:00""""","""""2019""""","""""02""""","""""16""""","""""22:00""""","""""-5.4""""","""""""""","""""-10.3""""","""""""""","""""68""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.64""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-16 23:00""""","""""2019""""","""""02""""","""""16""""","""""23:00""""","""""-6.2""""","""""""""","""""-10.5""""","""""""""","""""71""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.71""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-17 00:00""""","""""2019""""","""""02""""","""""17""""","""""00:00""""","""""-7.0""""","""""""""","""""-11.2""""","""""""""","""""72""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.69""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-17 01:00""""","""""2019""""","""""02""""","""""17""""","""""01:00""""","""""-7.9""""","""""""""","""""-12.3""""","""""""""","""""71""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.74""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-17 02:00""""","""""2019""""","""""02""""","""""17""""","""""02:00""""","""""-8.0""""","""""""""","""""-12.6""""","""""""""","""""70""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.75""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-17 03:00""""","""""2019""""","""""02""""","""""17""""","""""03:00""""","""""-8.6""""","""""""""","""""-12.6""""","""""""""","""""73""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.74""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-17 04:00""""","""""2019""""","""""02""""","""""17""""","""""04:00""""","""""-9.1""""","""""""""","""""-12.8""""","""""""""","""""74""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.71""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-17 05:00""""","""""2019""""","""""02""""","""""17""""","""""05:00""""","""""-9.4""""","""""""""","""""-13.4""""","""""""""","""""73""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.74""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-17 06:00""""","""""2019""""","""""02""""","""""17""""","""""06:00""""","""""-9.5""""","""""""""","""""-13.8""""","""""""""","""""71""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.78""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-17 07:00""""","""""2019""""","""""02""""","""""17""""","""""07:00""""","""""-9.7""""","""""""""","""""-14.4""""","""""""""","""""68""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.77""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-17 08:00""""","""""2019""""","""""02""""","""""17""""","""""08:00""""","""""-9.4""""","""""""""","""""-14.7""""","""""""""","""""65""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.76""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-17 09:00""""","""""2019""""","""""02""""","""""17""""","""""09:00""""","""""-8.7""""","""""""""","""""-13.8""""","""""""""","""""67""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.73""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-17 10:00""""","""""2019""""","""""02""""","""""17""""","""""10:00""""","""""-7.4""""","""""""""","""""-12.5""""","""""""""","""""67""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.68""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
"""-79.40","""""43.67""""","""""TORONTO CITY""""","""""6158355""""","""""2019-02-17 11:00""""","""""2019""""","""""02""""","""""17""""","""""11:00""""","""""-6.3""""","""""""""","""""-11.0""""","""""""""","""""69""""","""""""""","""""""""","""""M""""","""""""""","""""M""""","""""""""","""""""""","""""100.65""""","""""""""","""""""""","""""""""","""""""""","""""""""","""""NA"""""""
